client_id	path	sentence_id	sentence	sentence_domain	up_votes	down_votes	age	gender	accents	variant	locale	segment
a83e3eddb707446dc11758e21cfa53892fee9ae92c477b77f5578f50688f65db541b69b25fcce017bdd66bacdc13ccb7beed7f359d0e01ce2cf0d516cda494a2	common_voice_az_35249797.mp3	0073533624699e02084b18a173b35946d80d091e6645e738acf26892ee7e1dca	Bu ailələrin başçısı isə Hüseyn adlı şəxs olmuşdur.		1	1					az	
a83e3eddb707446dc11758e21cfa53892fee9ae92c477b77f5578f50688f65db541b69b25fcce017bdd66bacdc13ccb7beed7f359d0e01ce2cf0d516cda494a2	common_voice_az_35249856.mp3	01a3df8c2fa9748403e861b99b7326318cd65a8ca60b3f2cc0f1e5f191d189e2	Bu da alətin çalğı imkanlarını genişləndirir.		1	0					az	
a83e3eddb707446dc11758e21cfa53892fee9ae92c477b77f5578f50688f65db541b69b25fcce017bdd66bacdc13ccb7beed7f359d0e01ce2cf0d516cda494a2	common_voice_az_35250019.mp3	0034a5482e5e073e4f40416673bf5537beb59cf1fb76c7f9e1aad927f5cfe9b3	Azlıq isə islam və xristiandır.		1	0	twenties	male_masculine			az	
a83e3eddb707446dc11758e21cfa53892fee9ae92c477b77f5578f50688f65db541b69b25fcce017bdd66bacdc13ccb7beed7f359d0e01ce2cf0d516cda494a2	common_voice_az_35250117.mp3	00a19abd746ea7f33cca841253fb815e2840306d518dea89a90455836f31225d	Qaya Avrora adalarından biri hesab edilir.		1	1	twenties	male_masculine			az	
a83e3eddb707446dc11758e21cfa53892fee9ae92c477b77f5578f50688f65db541b69b25fcce017bdd66bacdc13ccb7beed7f359d0e01ce2cf0d516cda494a2	common_voice_az_35250118.mp3	013a1c22a0e42efb727c3ffb6d243a70ba761063b10d336da2cc0408eda365e5	Bu sahədə bir neçə kitab müəllifidir.		1	1	twenties	male_masculine			az	
e4d14fc9d2534ce687620d788ca13c41014918ec07adef00cd496f25220a3192516bbeb660ca34f88fd9f35f4e5015e869992b6111e2a20bd967b6a11ae9d950	common_voice_az_36559410.mp3	0119bdf8ef769592c441e21048f283a3b5f47c7ae0d9556726a94a6f0c187787	İntiqam Yaşar eyni zamanda Azərbaycan Yazıçılar Birliyinin üzvüdür.		1	1	twenties	male_masculine			az	
e4d14fc9d2534ce687620d788ca13c41014918ec07adef00cd496f25220a3192516bbeb660ca34f88fd9f35f4e5015e869992b6111e2a20bd967b6a11ae9d950	common_voice_az_36559443.mp3	01f2b338aa3098f2c42e26888c642f0102abdcc02ae29a0faf6ee02441b6b884	Qara ciyər toxumları ilə qidalanır.		1	1	twenties	male_masculine			az	
e4d14fc9d2534ce687620d788ca13c41014918ec07adef00cd496f25220a3192516bbeb660ca34f88fd9f35f4e5015e869992b6111e2a20bd967b6a11ae9d950	common_voice_az_36559445.mp3	0167f8775397214833ded1f4e3af57482048d319e090da4df70bd127f508941d	Müasir mənbələrdə onun əhalisi ümumi olaraq "Ləzgi" adlanırdı.		1	0	twenties	male_masculine			az	
d15e975e7096c6ecbb2962c67ac1c0c3a4b1e8c85671d1e91e41ceeaefe2a1d3ffc461320e7afd7db1087dad5cac78431bddb532e414de3fd45b49073c68feb8	common_voice_az_36638180.mp3	0077493d60ba98c4417efa2a0e99a20c0cff098eca7aaa8ed8c35eb35adbceca	Tayvan boğazı Şərqi Çin dənizi ilə Cənubi Çin dənizini birləşdirir.		1	0					az	
b5e32070e1d21acf4a2cf3a54c4d5095b0c18104777da59fee07d593f0907d7fa91dc67ac634f2ebdd2395fa803dd12f3f817631be16d7f51dd27078321c10e9	common_voice_az_36729347.mp3	00944ab88cb50ef9a5e3c4afac96010f4a5ee5ba9d73bc9678896fa45536d78a	Cənubi Mulen kantonuna daxildir.		1	0	thirties	male_masculine			az	
b5e32070e1d21acf4a2cf3a54c4d5095b0c18104777da59fee07d593f0907d7fa91dc67ac634f2ebdd2395fa803dd12f3f817631be16d7f51dd27078321c10e9	common_voice_az_36729349.mp3	00f32180398e105c754fce9622f52dbba539b98c86a32b9b7edd592bd00ccb87	Hal hazırda istehsal olunmur.		1	0	thirties	male_masculine			az	
b5e32070e1d21acf4a2cf3a54c4d5095b0c18104777da59fee07d593f0907d7fa91dc67ac634f2ebdd2395fa803dd12f3f817631be16d7f51dd27078321c10e9	common_voice_az_36729361.mp3	009ca67f3d510c92daabc71a5f25e67a535feee63d3f9e5466ecc650729ba15b	Bu Vaşinqton Dövlət Universiteti üçün ən böyük xal idi.		1	0	thirties	male_masculine			az	
b5e32070e1d21acf4a2cf3a54c4d5095b0c18104777da59fee07d593f0907d7fa91dc67ac634f2ebdd2395fa803dd12f3f817631be16d7f51dd27078321c10e9	common_voice_az_36729363.mp3	0169ec7f314ad919e53f92aef02552b751ce4d7af5066b3d1c9c14d5d74e4dde	Əsas binanın planında onun otaqlarının tavanı xaotik idi.		1	0	thirties	male_masculine			az	
7f4dbd32b785e51dd1eae60633c735b9b9cccb9c8b1b9619bb99c4e4f3ef4913363b46966429a575e4eb9d35c083464a7b06be1ff56d686dd2a992235e0d4356	common_voice_az_37445598.mp3	019ec42b6add6fa8518aeecd2e3852cf7736d53cf070e7a4bb00170834f7c972	Qışlamadan martın çıxırlar.		1	0					az	
7f4dbd32b785e51dd1eae60633c735b9b9cccb9c8b1b9619bb99c4e4f3ef4913363b46966429a575e4eb9d35c083464a7b06be1ff56d686dd2a992235e0d4356	common_voice_az_37445602.mp3	00f956f9961373811234fad4b7e19aae7ccdacca7e00652ed052912c41a58b87	Bir sıra səhnə əsərlərinin tamaşalarına quruluş verir.		1	0					az	
1b78f020e6f6c0c828e4a5c3e3c41ec5b1aff707678d5839d3fb6765677cf26b9e3b6955a4678d63c9281719189896c8b13b32941f5a34a663eebd3950ee9469	common_voice_az_37772753.mp3	00a00930cba3eca93bd7230e7793ffa094c87c69a4487650b9cc696fdff1a865	Hüceyrənin mərkəzində yerləşir.		1	0					az	
